initiales,festival,style_festival,date,horaire,lieu,ville,prix,genre,spectacle1,artiste1,style1,spectacle2,artiste2,style2,spectacle3,artiste3,style3,spectacle4,artiste4,style4,lien1,lien2,lien3,lien4
jlb,,,Vendredi 21,21h,Comédie Le Mans,,25 €,sv,La folle histoire du couple,Fournier & Bal,Duo,,,,,,,,,,,,,
jlb,,,Vendredi 7,21h,Comédie Le Mans,,25 €,sv,pour le meilleur,Arnaud GIDOUIN et Gaëlle GAUTHIER,,,,,,,,,,,,,,
jlb,,,Jeudi 27,20h,complexe culturel Atlantis,Saint-Cosme-en-Vairais,15 €,sv,Fusillés pour l'exemple,La Cie Etinc’Lance,Théâtre,,,,,,,,,,,,,
jlb,,,Samedi 15,20h30,Espace Saugonna,Mamers,0 €,sv,les genres musicaux,EMDS Maine Saonnois,danse Moderne Jazz,,,,,,,,,,,,,
at,,,Jeudi 6,20h30,Espace Scélia,Sargé-lès-le-Mans,8 €,sv,Pauvre loup / Joconde sur vous,Athéliatre,théâtre,,,,,,,,,,,,,
at,,,Vendredi 7,20h30,Espace Scélia,Sargé-lès-le-Mans,8 €,sv,Pauvre loup / L'Enfant-Dieu,Athéliatre,théâtre,,,,,,,,,,,,,
ba,,,Vendredi 21,18h30 & 20h30,Eve scène universitaire,Le Mans,,sv,La fabuleuse histoire de Basarkus,Cie Lamento et Académie Fratellini,Cirque et Danse,,,,,,,,,,,,,
zz,,,Dimanche 9,18h & 20h,Ile de moulinSart,Fillé,0 €,sv,Un diner pour 1,Le P'tit Cirk,cirque,La boule,Liam Lelarge & Kim Marro,cirque,,,,,,,,,,
ba,Gala de danses 2024,,Jeudi 13,20H,L'Alambik MJC Ronceray,Le Mans,2 à 12€,sv,,,,,,,,,,,,,,,,
ba,Gala de danses 2024,,Vendredi 14,20H,L'Alambik MJC Ronceray,Le Mans,2 à 12€,sv,,,,,,,,,,,,,,,,
ba,,,Dimanche 23,16H,L'Alambik MJC Ronceray,Le Mans,4 à 6€,sv,Parlez-moi d'amour,,,,,,,,,,,,,,,
ba,,,Mercredi 19,20H,L'Alambik MJC Ronceray,Le Mans,au chapeau,sv,Garçons de café,,Improvisation théâtrale,,,,,,,,,,,,,
ba,,,Samedi 22,20H,L'Alambik MJC Ronceray,Le Mans,4 à 6€,sv,Parlez-moi d'amour,,,,,,,,,,,,,,,
jlb,,,Samedi 8,10h30,L'échappée,Champagné,tnc,sv,Bleu cerise,Cigales spectacle,enfants de 0 à 3 ans,,,,,,,,,,,,,
bl,,,Samedi 8,20h30,L'Entracte,Sablé-sur-Sarthe,9 à 16€,sv,Une création unique,Cie de Danse l'Evantail,danse,,,,,,,,,,,,,
zz,,,Jeudi 6,20h30,L’Éolienne,Arnage,7 à 10€,sv,En public,Ceux de l'atelier,th.,,,,,,,,,,,,,
zz,,,Mercredi 5,20h30,L’Éolienne,Arnage,7 à 10€,sv,En public,Ceuc de l'atelier,th.,,,,,,,,,,,,,
zz,,,Vendredi 7,20h30,L’Éolienne,Arnage,7 à 10€,sv,En public,Ceuc de l'atelier,th.,,,,,,,,,,,,,
tu,,,Vendredi 7,18h,La Bonne Pioche,Marçon,prix libre,sv,Apéro Contes,Noémie Sanson,recette auu profit du festial Kestu’Bouine,,,,,,,,,,,,,
ba,,,Samedi 15,19h,La Citadelle des Anges,Teloché,0 €,sv,Race 24H 101 Years,,,,,,,,,,,,,,,
ba,,,Vendredi 14,19H,La Citadelle des Anges,Teloché,0 €,sv,Race 24H 101 Years,,,,,,,,,,,,,,,
zz,La fièvre du samedi matin,,Samedi 1,11h,La Fonderie,,0 €,sv,2ème livre de Madrigaux pour 5 voix et électronique,Ensemble Offrandes,,,,,,,,,,,,,,
zz,,,Dimanche 2,16h,La Fonderie,,5 €,sv,2ème livre de Madrigaux pour 5 voix et électronique,,,,,,,,,,,,,,,
zz,,,Samedi 1,20h,La Fonderie,,5 €,sv,2ème livre de Madrigaux pour 5 voix et électronique,Ensemble Offrandes,,,,,,,,,,,,,,
tu,,,Vendredi 7,toute la journée,Le Lézard,,prix libre,sv,Congé Marie,Marie Meuhraille,curlys canap,,,,,,,,,,,,,
jlb,,,Samedi 29,20h,Le Madrigal,Mamers,sur reservation : 15€,sv,Don Juan ou les limbes de la mémoire,7 eme compagnie,Théâtre,,,,,,,,,,,,,
jlb,,,Vendredi 7,18h30,le plongeoir,,0 €,sv,Éclats de Cirque,,,,,,,,,,,,,,,
at,,,Samedi 1,15h,Le Val’Rhonne,Moncé-en-Belin,0 €,sv,,Legiteam obstruxion,battle breakdance tt public,,,,,,,,,,,,,
at,,,Vendredi 7,20h30,Le Val’Rhonne,Moncé-en-Belin,0 €,sv,La balade de Jeanine,atelier théâtre du Val'Rhonne,th. > 8 ans,,,,,,,,,,,,,
pl,Festichansons du 7 au 9 Juin,concerts et spectacles de rue,Dimanche 9,11h,Lieu dit Roussigny,Saint-Ulphace,10 à 25€,sv,,,,,,,,,,,,,,,,
at,,,Dimanche 23,16h,Musée de Tessé,,5 à 12€,sv,Axis Mundi,Cie ISI,cirque,,,,,,,,,,,,,
zz,Le Mans fait son cirque,,Vendredi 7,20h30,Place hôtel de ville,Yvré-l'Évêque,0 €,sv,Un diner pour 1,Le P'tit Cirk,cirque,La boule,Liam Lelarge & Kim Marro,cirque,,,,,,,,,,
jlb,,,Dimanche 30,14h30,Salle des fêtes,Congé-sur-Orne,0 €,sv,Zizanie en séries,les jeux dits de la Bruyère,Théâtre,,,,,,,,,,,,,
